| Sector | Object_Name | AGN_Type | Chi2_Flux/StdDev | Reduced_Chi2_Flux/StdDev | Chi2_Flux/Errors | Reduced_Chi2_Flux/Errors |
| 21 | PGC2572072 | S2 | 1226.7902 | 1.0327 | 6476.6710 | 5.4472 |
| 21 | SDSSJ090320.45+523336.1 | S2 | 1523.4488 | 1.2528 | 6856.0670 | 5.6336 |
| 21 | SDSSJ090410.80+531621.5 | S2 | 1227.2026 | 1.0051 | 4978.3481 | 4.0739 |
| 21 | SDSSJ090226.73+545952.2 | S2 | 1303.9493 | 1.0785 | 5917.2818 | 4.8903 |
| 21 | PGC3134065 | S2 | 1256.6489 | 1.0233 | 5296.2297 | 4.3094 |
| 21 | 2MASXJ09250628+5414119 | S2 | 1489.3071 | 1.2158 | 6147.9455 | 5.0146 |
| 21 | PGC2493931 | S2 | 1252.0565 | 1.0271 | 4430.0401 | 3.6312 |
| 21 | PGC2567089 | S2 | 1217.0063 | 1.0000 | 5429.1569 | 4.4574 |
| 21 | PGC3132766 | S2 | 1232.1969 | 1.0002 | 5557.5877 | 4.5074 |
| 21 | PGC2577638 | S2 | 1231.3599 | 1.0270 | 6384.5090 | 5.3204 |
| 21 | PGC3133598 | S2 | 1278.1933 | 1.0434 | 5310.3802 | 4.3315 |
| 21 | PGC2449906 | S2 | 1227.9084 | 1.0032 | 4895.9666 | 3.9967 |
| 21 | PGC3134145 | S2 | 1251.9193 | 1.0170 | 3892.1958 | 3.1592 |
| 21 | PGC3135169 | S2 | 1273.8621 | 1.0502 | 4452.4147 | 3.6676 |
| 21 | PGC3133289 | S2 | 1231.4382 | 1.0028 | 5201.4092 | 4.2322 |
| 21 | PGC3133009 | S2 | 1328.3600 | 1.0782 | 5594.7905 | 4.5375 |
| 21 | PGC3087315 | S2 | 1226.0504 | 1.0124 | 5581.6109 | 4.6053 |
| 21 | PGC2518428 | S2 | 1238.4841 | 1.0143 | 15959.2961 | 13.0600 |
| 21 | 2MASXJ09133811+5138558 | S2 | 1286.8989 | 1.0540 | 6431.3587 | 5.2630 |
| 21 | PGC3133892 | S2 | 1256.2911 | 1.0289 | 4968.8826 | 4.0662 |
| 21 | PGC2554808 | S2 | 1215.4011 | 1.0003 | 4160.0871 | 3.4211 |
| 21 | PGC3133470 | S2 | 1420.0993 | 1.1536 | 6139.9046 | 4.9837 |
| 21 | PGC2508139 | S2 | 1404.6127 | 1.1420 | 5437.9466 | 4.4175 |
| 21 | PGC2484892 | S2 | 1236.4915 | 1.0045 | 5468.6755 | 4.4389 |
| 21 | PGC3132430 | S2 | 1252.5311 | 1.0200 | 5150.4267 | 4.1907 |
| 21 | PGC2444571 | S2 | 1231.5435 | 1.0013 | 5183.5305 | 4.2108 |
| 21 | SDSSJ090753.31+523434.0 | S2 | 1232.5245 | 1.0029 | 5310.5914 | 4.3176 |
| 21 | PGC3133303 | S2 | 1300.5024 | 1.0642 | 6407.7155 | 5.2393 |
| 21 | PGC3133048 | S2 | 1266.7178 | 1.0391 | 5556.5328 | 4.5545 |
| 21 | SDSSJ085512.14+483609.2 | S2 | 1596.3252 | 1.3655 | 5884.0043 | 5.0291 |
| 21 | PGC2388634 | S2 | 1158.9265 | 1.0008 | 4948.2382 | 4.2694 |
| 21 | PGC2495931 | S2 | 1229.5141 | 1.0029 | 5729.2746 | 4.6693 |
| 21 | PGC3135851 | S2 | 1375.2609 | 1.1172 | 10124.3360 | 8.2178 |
| 21 | PGC3135994 | S2 | 1184.0335 | 1.0000 | 3903.5356 | 3.2941 |
| 21 | PGC2456992 | S2 | 1249.7870 | 1.0169 | 6782.7904 | 5.5145 |
| 21 | PGC2575574 | S2 | 1291.4134 | 1.0585 | 5678.2970 | 4.6505 |
| 21 | PGC3132769 | S2 | 1327.4474 | 1.0766 | 5564.7215 | 4.5095 |
| 21 | NGC3079 | S2 | 1596.7804 | 1.3003 | 11567.8847 | 9.4124 |
| 21 | PGC2578772 | S2 | 1372.7029 | 1.1307 | 5602.2233 | 4.6109 |
| 21 | PGC3134461 | S2 | 1243.2417 | 1.0216 | 4079.2108 | 3.3491 |
| 21 | PGC3132584 | S2 | 1454.5602 | 1.1893 | 6073.7940 | 4.9622 |
| 21 | PGC2427191 | S2 | 1332.1936 | 1.0840 | 4949.6261 | 4.0241 |
| 21 | PGC2380494 | S2 | 1192.6227 | 1.0014 | 5463.2101 | 4.5832 |
| 21 | PGC3136737 | S2 | 1225.9727 | 1.0008 | 5274.2119 | 4.3020 |
| 21 | PGC2422428 | S2 | 1243.0648 | 1.0123 | 4115.6271 | 3.3488 |
| 21 | PGC2457633 | S2 | 1221.9774 | 1.0074 | 6940.5584 | 5.7171 |
| 21 | SDSSJ092152.46+515348.0 | S2 | 1288.4261 | 1.0535 | 5438.7352 | 4.4434 |
| 21 | PGC3135130 | S2 | 1259.7925 | 1.0284 | 5112.2016 | 4.1698 |
| 21 | PGC2492988 | S2 | 1285.7094 | 1.0732 | 6911.4375 | 5.7643 |
| 21 | PGC2462327 | S2 | 1363.6222 | 1.1132 | 5285.5896 | 4.3112 |
| 21 | PGC3132202 | S2 | 1334.2622 | 1.1193 | 5245.2510 | 4.3967 |
| 21 | PGC2496920 | S2 | 1229.1985 | 1.0042 | 12354.0991 | 10.0850 |
| 21 | PGC3135181 | S2 | 1365.9747 | 1.1224 | 5746.0433 | 4.7176 |
| 21 | SDSSJ094209.00+570019.6 | S2 | 1454.2096 | 1.1920 | 5546.7720 | 4.5428 |
| 21 | SDSSJ090619.21+512408.6 | S2 | 1271.4483 | 1.0337 | 5773.5499 | 4.6901 |
| 21 | PGC2430714 | S2 | 1433.9405 | 1.1725 | 7465.4613 | 6.0992 |
| 21 | PGC3133042 | S2 | 1240.9788 | 1.0089 | 5290.0412 | 4.2974 |
| 21 | PGC2568069 | S2 | 1233.0658 | 1.0115 | 4689.8304 | 3.8441 |
| 21 | PGC2480446 | S2 | 1235.4901 | 1.0086 | 5165.0985 | 4.2130 |
| 21 | PGC3133868 | S2 | 1404.6079 | 1.1466 | 7478.1971 | 6.0997 |
| 21 | PGC025658 | S2 | 1225.5010 | 1.0020 | 5957.8349 | 4.8675 |
| 21 | PGC2506315 | S2 | 1307.7224 | 1.0667 | 5246.6146 | 4.2760 |
| 21 | PGC3095857 | S1.5 | 1237.2478 | 1.0018 | 5922.4194 | 4.7916 |
| 21 | PGC3132992 | S2 | 1235.4827 | 1.0053 | 5145.1484 | 4.1830 |
| 21 | PGC2469495 | S2 | 1207.4028 | 1.0012 | 4745.6101 | 3.9317 |
| 21 | SDSSJ095906.60+510325.3 | S2 | 1249.2019 | 1.0265 | 5720.9566 | 4.6970 |
| 21 | PGC2438366 | S2 | 1232.9276 | 1.0073 | 6917.1060 | 5.6466 |
| 21 | PGC2544317 | S2 | 1223.7884 | 1.0015 | 4542.9457 | 3.7146 |
| 21 | PGC3135490 | S2 | 1247.6287 | 1.0260 | 5765.9712 | 4.7379 |
| 21 | PGC2584449 | S2 | 1531.2409 | 1.2676 | 6894.8900 | 5.7030 |
| 21 | PGC2526444 | S2 | 1178.8896 | 1.0423 | 6286.4206 | 5.5534 |
| 21 | PGC3132654 | S2 | 1332.2443 | 1.0947 | 5966.2335 | 4.8984 |
| 21 | PGC2552065 | S2 | 1228.7421 | 1.0138 | 4042.0479 | 3.3323 |
| 21 | PGC3133160 | S2 | 1240.7174 | 1.0063 | 5106.4929 | 4.1382 |
| 21 | PGC2539397 | S2 | 1348.8525 | 1.1250 | 4885.3594 | 4.0711 |
| 21 | 2MASXJ09011536+5251106 | S2 | 1274.3149 | 1.0377 | 6260.5358 | 5.0940 |
| 21 | PGC3135765 | S2 | 1259.0443 | 1.0337 | 6509.1109 | 5.3397 |
| 21 | PGC2390368 | S2 | 1233.6281 | 1.0087 | 5281.6557 | 4.3151 |
| 21 | PGC2442524 | S2 | 1232.6240 | 1.0021 | 4947.4331 | 4.0190 |
| 21 | PGC2424518 | S2 | 1289.3960 | 1.0509 | 4249.0979 | 3.4602 |
| 21 | 2MASXJ09094201+5855327 | S2 | 1265.9233 | 1.0351 | 5564.3507 | 4.5460 |
| 21 | PGC2538980 | S2 | 1227.1196 | 1.0017 | 4976.9764 | 4.0595 |
| 21 | PGC2428097 | S2 | 1234.1481 | 1.0042 | 5022.8240 | 4.0836 |
| 21 | PGC3133873 | S2 | 1262.5905 | 1.0290 | 5316.1919 | 4.3291 |
| 21 | PGC3136088 | S2 | 1253.9598 | 1.0287 | 7341.6520 | 6.0177 |
| 21 | PGC3133931 | S2 | 1484.7223 | 1.2081 | 6576.8802 | 5.3471 |
| 21 | PGC3135225 | S2 | 1246.3517 | 1.0250 | 4578.5977 | 3.7622 |
| 21 | PGC3135097 | S2 | 1226.1177 | 1.0058 | 3685.5888 | 3.0210 |
| 21 | 2MASXJ09141710+5818404 | S2 | 1334.0494 | 1.0881 | 5844.0293 | 4.7629 |
| 21 | PGC3135594 | S2 | 1229.4425 | 1.0028 | 5250.4650 | 4.2791 |
| 21 | PGC3133037 | S2 | 1220.6287 | 1.0063 | 6067.9315 | 4.9983 |
| 21 | PGC2541064 | S2 | 1370.6615 | 1.1207 | 6896.8833 | 5.6347 |
| 21 | UGC06100 | S2 | 1219.5520 | 1.0079 | 16213.3415 | 13.3884 |
| 21 | 2MASXJ10255463+4714242 | S2 | 1222.8610 | 1.0363 | 5188.8675 | 4.3936 |
| 21 | SDSSJ102607.85+522038.8 | S2 | 1234.0121 | 1.0065 | 4486.8976 | 3.6568 |
| 21 | SDSSJ100854.43+461300.6 | S2 | 1287.2172 | 1.0457 | 5878.3451 | 4.7714 |
| 21 | PGC139299 | S1.8 | 1229.4574 | 1.0012 | 6352.3906 | 5.1687 |
| 21 | SDSSJ110709.35+511328.5 | S2 | 1336.1587 | 1.1024 | 9281.8647 | 7.6520 |
| 21 | PGC032820 | S1.5 | 1212.8621 | 1.0133 | 3763.4716 | 3.1415 |
| 21 | PGC2699480 | S2 | 1449.6310 | 1.1560 | 6596.2937 | 5.2560 |
| 21 | PGC3140525 | S2 | 1350.5295 | 1.0753 | 6981.8684 | 5.5544 |
| 21 | PGC2683414 | S2 | 1359.6983 | 1.0860 | 6678.1180 | 5.3297 |
| 21 | SDSSJ112424.59+653945.7 | S2 | 1296.1637 | 1.0295 | 6074.1063 | 4.8207 |
| 21 | PGC3141091 | S2 | 1300.7800 | 1.0348 | 5534.7240 | 4.3996 |
| 21 | PGC3140497 | S2 | 1254.1376 | 1.0001 | 5260.9414 | 4.1920 |
| 21 | PGC3141174 | S2 | 1259.2127 | 1.0002 | 6160.1051 | 4.8890 |
| 21 | PGC3140843 | S2 | 1324.1147 | 1.0517 | 5699.6976 | 4.5236 |
| 21 | PGC2698968 | S2 | 1257.8028 | 1.0022 | 5633.4355 | 4.4852 |
| 21 | NGC2985 | S1.9 | 1400.3978 | 1.1221 | 7686.2609 | 6.1539 |
| 21 | PGC3140080 | S2 | 1272.0057 | 1.0168 | 5213.6897 | 4.1643 |
| 21 | PGC034880 | S2 | 1250.2469 | 1.0010 | 5643.2017 | 4.5146 |
| 21 | NGC3735 | S2 | 1344.0563 | 1.0727 | 7345.3021 | 5.8575 |
| 21 | PGC3140567 | S2 | 1276.1128 | 1.0152 | 7157.5565 | 5.6896 |
| 21 | PGC2705236 | S2 | 1389.7480 | 1.1056 | 5948.1952 | 4.7283 |
| 21 | PGC3140093 | S2 | 1283.5665 | 1.0219 | 4841.3243 | 3.8515 |
| 21 | PGC2706072 | S2 | 1233.9936 | 1.0283 | 6803.7664 | 5.6651 |
| 21 | PGC2698242 | S2 | 1358.6781 | 1.1257 | 5699.8555 | 4.7184 |
| 21 | PGC2689463 | S2 | 1248.3664 | 1.0351 | 3997.4646 | 3.3119 |
| 21 | PGC2715086 | S2 | 1601.2623 | 1.3255 | 7418.0384 | 6.1357 |
| 21 | PGC2691279 | S2 | 1218.0189 | 1.0176 | 4179.4350 | 3.4887 |
| 21 | PGC2720651 | S2 | 1231.2722 | 1.0235 | 6780.7992 | 5.6319 |
| 21 | 2MASXJ13332470+6444360 | S2 | 1173.0940 | 1.0069 | 5677.8397 | 4.8695 |
| 21 | PGC3140431 | S2 | 1267.9318 | 1.0522 | 7252.2658 | 6.0135 |
| 21 | PGC2702257 | S2 | 1216.1247 | 1.0185 | 4946.6584 | 4.1395 |
| 21 | PGC3140645 | S2 | 1234.8718 | 1.0239 | 6710.5649 | 5.5597 |
| 21 | SDSSJ121916.38+662933.2 | S2 | 1216.3773 | 1.0162 | 6835.9347 | 5.7061 |
| 21 | PGC2683593 | S2 | 1357.1148 | 1.1376 | 9017.8572 | 7.5526 |
| 21 | PGC2711907 | S2 | 1244.0720 | 1.0341 | 5970.8293 | 4.9592 |
| 21 | PGC2678747 | S2 | 1336.0674 | 1.1033 | 157551.6791 | 129.9931 |
| 21 | PGC2691397 | S2 | 1207.8602 | 1.0082 | 4061.4882 | 3.3874 |
| 21 | PGC2688506 | S2 | 1344.0612 | 1.1182 | 5462.1816 | 4.5405 |
| 21 | PGC2676644 | S2 | 1304.3922 | 1.0834 | 4509.8343 | 3.7426 |
| 21 | PGC3139356 | S2 | 1441.0176 | 1.1949 | 5766.9712 | 4.7779 |
| 21 | PGC3141232 | S2 | 1235.0610 | 1.0216 | 5797.8422 | 4.7916 |
| 21 | PGC3141017 | S2 | 1273.2249 | 1.0557 | 6433.7371 | 5.3304 |
| 21 | PGC2699407 | S2 | 1300.9288 | 1.0796 | 6792.6490 | 5.6324 |
| 21 | PGC3141066 | S2 | 1210.0175 | 1.0000 | 11904.5807 | 9.8304 |
| 21 | PGC3140622 | S2 | 1194.2018 | 1.0010 | 4141.4526 | 3.4686 |
| 21 | SDSSJ130438.91+680727.0 | S2 | 1203.3236 | 1.0019 | 4421.7524 | 3.6787 |
| 21 | SDSSJ121549.92+670621.8 | S1.5 | 1391.9748 | 1.1533 | 6282.7172 | 5.2009 |
| 21 | 2MASXJ12241668+6715060 | S2 | 1223.8479 | 1.0131 | 5836.9598 | 4.8279 |
| 21 | PGC2692458 | S2 | 1230.4614 | 1.0203 | 4483.3136 | 3.7144 |
| 21 | PGC3139221 | S2 | 1228.2320 | 1.0184 | 4503.1629 | 3.7309 |
| 21 | PGC3139490 | S2 | 1348.5094 | 1.1238 | 6232.9596 | 5.1898 |
| 21 | PGC2697348 | S2 | 1215.6934 | 1.0064 | 5580.7248 | 4.6160 |
| 21 | PGC3086408 | S2 | 1213.0407 | 1.0058 | 4557.3125 | 3.7757 |
| 21 | PGC2694181 | S2 | 1456.8524 | 1.2040 | 5683.7914 | 4.6935 |
| 21 | PGC3138935 | S2 | 1235.6137 | 1.0246 | 6056.2801 | 5.0176 |
| 21 | PGC3140004 | S2 | 1218.2607 | 1.0085 | 4373.6737 | 3.6176 |
| 21 | PGC2693048 | S2 | 1238.7590 | 1.0229 | 4029.6478 | 3.3248 |
| 21 | PGC2694463 | S2 | 1240.8464 | 1.0297 | 7608.9844 | 6.3093 |
| 21 | PGC2691396 | S2 | 1229.7090 | 1.0180 | 12054.0770 | 9.9703 |
| 21 | 3C268.3 | S1.8 | 1216.2812 | 1.0144 | 4991.6779 | 4.1597 |
| 21 | PGC3140547 | S2 | 1207.4450 | 1.0004 | 5393.4536 | 4.4648 |
| 21 | PGC3139644 | S2 | 1225.8412 | 1.0250 | 4727.3927 | 3.9494 |
| 21 | PGC2685884 | S2 | 1202.4891 | 1.0004 | 5151.6953 | 4.2824 |
| 21 | PGC3139250 | S2 | 1255.6884 | 1.0403 | 4178.9696 | 3.4594 |
| 21 | PGC3138289 | S2 | 1213.2664 | 1.0069 | 4634.2740 | 3.8427 |
| 21 | PGC2671786 | S2 | 1314.6093 | 1.1019 | 5567.3097 | 4.6627 |
| 21 | PGC3139284 | S2 | 1316.0665 | 1.0886 | 6425.1208 | 5.3100 |
| 21 | PGC2690647 | S2 | 1374.8712 | 1.1448 | 4224.6682 | 3.5147 |
| 21 | PGC2692819 | S2 | 1241.4308 | 1.0311 | 7536.5699 | 6.2544 |
| 21 | PGC040222 | S2 | 1197.0001 | 1.0000 | 5897.8376 | 4.9231 |
| 21 | PGC2694432 | S2 | 1259.0809 | 1.0484 | 4275.3167 | 3.5568 |
| 21 | PGC2705396 | S2 | 1186.3896 | 1.0054 | 5546.2249 | 4.6962 |
| 21 | PGC3140639 | S2 | 1242.4241 | 1.0336 | 4987.1874 | 4.1456 |
| 21 | PGC2721504 | S2 | 1371.5639 | 1.1430 | 13581.1421 | 11.3082 |
| 21 | PGC3141217 | S2 | 1220.0476 | 1.0159 | 4981.4769 | 4.1443 |
| 21 | PGC3086544 | S2 | 1238.6291 | 1.0279 | 6637.2579 | 5.5035 |
| 21 | PGC2658695 | S2 | 1284.2103 | 1.0631 | 5792.3830 | 4.7911 |
| 21 | PGC3140943 | S2 | 1255.7958 | 1.0422 | 5452.4885 | 4.5211 |
| 21 | PGC3139547 | S2 | 1202.5894 | 1.0005 | 4322.1179 | 3.5928 |
| 21 | PGC2716634 | S2 | 1210.4901 | 1.0054 | 6007.0716 | 4.9851 |
| 21 | PGC3140272 | S2 | 1351.8831 | 1.1173 | 4497.0980 | 3.7135 |
| 21 | PGC2693846 | S2 | 1196.6712 | 1.0065 | 4891.5688 | 4.1106 |
| 21 | PGC2663770 | S2 | 1342.5320 | 1.1445 | 4968.2795 | 4.2319 |
| 21 | PGC2679001 | S2 | 1280.5581 | 1.0636 | 4849.6707 | 4.0246 |
| 21 | PGC3139639 | S2 | 1208.7958 | 1.0023 | 5726.0360 | 4.7440 |
| 21 | SDSSJ133256.17+660350.5 | S2 | 1426.2517 | 1.2201 | 11733.7697 | 10.0289 |
| 21 | PGC2656707 | S2 | 1333.4096 | 1.1102 | 4680.6497 | 3.8941 |
| 21 | PGC2714528 | S2 | 1212.9438 | 1.0024 | 5490.6012 | 4.5339 |
| 21 | PGC2696112 | S2 | 1405.1136 | 1.1680 | 5416.0159 | 4.4984 |
| 21 | PGC2689316 | S2 | 1270.4692 | 1.0508 | 4835.6911 | 3.9964 |
| 21 | PGC3138660 | S2 | 1369.3373 | 1.1440 | 4465.1142 | 3.7271 |
| 21 | PGC2705146 | S2 | 1246.3363 | 1.0334 | 5779.5173 | 4.7883 |
| 21 | PGC3140491 | S2 | 1269.5853 | 1.0562 | 5946.5194 | 4.9431 |
| 21 | PGC3139652 | S2 | 1247.0505 | 1.0375 | 7511.9474 | 6.2443 |
| 21 | PGC3138682 | S2 | 1264.5115 | 1.0494 | 4235.9197 | 3.5124 |
| 21 | PGC3138711 | S2 | 1230.6001 | 1.0255 | 5533.5963 | 4.6075 |
| 21 | PGC2685963 | S2 | 1383.9309 | 1.1504 | 6736.6618 | 5.5952 |
| 21 | PGC2657281 | S2 | 1238.1809 | 1.0344 | 14976.4067 | 12.5012 |
| 21 | PGC3138916 | S2 | 1212.2249 | 1.0060 | 4532.5160 | 3.7583 |
| 21 | PGC2651782 | S2 | 1238.9408 | 1.0265 | 6109.3562 | 5.0574 |
| 21 | PGC2686294 | S2 | 1506.9758 | 1.2537 | 8278.8090 | 6.8818 |
| 21 | PGC2696001 | S2 | 1278.5313 | 1.0628 | 4415.8103 | 3.6676 |
| 21 | PGC2686981 | S2 | 1298.2914 | 1.0747 | 37310.1862 | 30.8604 |
| 21 | PGC3140263 | S2 | 1225.0877 | 1.0158 | 8310.9180 | 6.8856 |
| 21 | PGC3140339 | S2 | 1510.0211 | 1.2521 | 7139.8001 | 5.9153 |
| 21 | PGC2692392 | S2 | 1210.6895 | 1.0081 | 5122.4927 | 4.2616 |
| 21 | SDSSJ121637.24+672441.4 | S2 | 1291.7864 | 1.0702 | 6507.8206 | 5.3873 |
| 21 | PGC2672744 | S2 | 1291.6709 | 1.0836 | 9651.9007 | 8.0904 |
| 21 | SDSSJ121856.42+611922.7 | S2 | 1353.1334 | 1.1314 | 5622.2581 | 4.6970 |
| 21 | PGC2704692 | S2 | 1294.9436 | 1.0738 | 6524.8156 | 5.4058 |
| 21 | PGC2706593 | S2 | 1269.5499 | 1.1185 | 9331.4270 | 8.2143 |
| 21 | PGC3140723 | S2 | 1316.3275 | 1.1071 | 5470.5492 | 4.5971 |
| 21 | PGC3139235 | S2 | 1290.2368 | 1.0770 | 5285.5268 | 4.4083 |
| 21 | PGC2651369 | S2 | 1325.0435 | 1.0978 | 4575.1840 | 3.7874 |
| 21 | PGC3138453 | S2 | 1228.9484 | 1.0207 | 5087.0692 | 4.2216 |
| 21 | PGC2697955 | S2 | 1278.0012 | 1.0475 | 42973.4570 | 35.1953 |
| 21 | 2MASXJ14231193+6356231 | S2 | 1235.5788 | 1.0070 | 10344.3149 | 8.4237 |
| 21 | PGC3139555 | S2 | 1227.6640 | 1.0014 | 5287.4789 | 4.3093 |
| 21 | SDSSJ142540.82+645011.8 | S2 | 1204.9119 | 1.0008 | 4522.2604 | 3.7529 |
| 21 | PGC2689179 | S1.5 | 1305.0605 | 1.0636 | 8442.1237 | 6.8747 |
| 21 | PGC3138841 | S2 | 1268.5140 | 1.0338 | 8252.0081 | 6.7199 |
| 21 | PGC3139327 | S2 | 1229.4625 | 1.0028 | 5487.4903 | 4.4723 |
| 21 | PGC2666625 | S2 | 1237.3225 | 1.0076 | 6215.6465 | 5.0575 |
| 21 | PGC2675905 | S2 | 1237.9140 | 1.0122 | 4958.8957 | 4.0514 |
| 21 | PGC051531 | S2 | 1341.8195 | 1.0927 | 7917.6795 | 6.4424 |
| 21 | PGC054701 | S1.9 | 1231.0885 | 1.0009 | 5145.7873 | 4.1802 |
| 21 | PGC049570 | S2 | 1233.5434 | 1.0280 | 4922.6341 | 4.0988 |
| 21 | SDSSJ140550.31+641947.0 | S2 | 1253.1229 | 1.0205 | 5115.5131 | 4.1623 |
| 21 | IC1065 | S2 | 1367.9863 | 1.1131 | 9837.1617 | 7.9977 |
| 21 | PGC2664032 | S2 | 1225.9672 | 1.0065 | 6959.0372 | 5.7088 |
| 21 | PGC3140321 | S2 | 1294.2728 | 1.0548 | 4735.3489 | 3.8561 |
| 21 | PGC3139130 | S2 | 1202.6412 | 1.0014 | 5638.8094 | 4.6912 |
| 21 | PGC2684139 | S2 | 1268.1018 | 1.0369 | 4476.9156 | 3.6576 |
| 21 | PGC3139769 | S2 | 1191.1557 | 1.0001 | 4389.3059 | 3.6823 |
| 21 | PGC3139678 | S2 | 1416.3652 | 1.1705 | 5724.8612 | 4.7274 |
| 21 | PGC3139808 | S2 | 1241.6993 | 1.0120 | 4710.0297 | 3.8355 |
| 21 | PGC2676364 | S2 | 1275.0258 | 1.0503 | 5634.2644 | 4.6373 |
| 21 | PGC2682429 | S2 | 1386.2122 | 1.1261 | 5596.4765 | 4.5426 |
| 21 | PGC3140418 | S2 | 1249.9021 | 1.0203 | 4571.5876 | 3.7289 |
| 21 | PGC3139934 | S2 | 1236.3036 | 1.0068 | 4891.9787 | 3.9805 |
| 21 | PGC3139290 | S2 | 1232.5227 | 1.0021 | 5291.0619 | 4.2982 |
| 21 | PGC2671794 | S2 | 1379.1741 | 1.1277 | 8182.7724 | 6.6853 |
| 21 | SDSSJ141116.74+640229.3 | S2 | 1347.6687 | 1.0957 | 10187.5882 | 8.2759 |
| 21 | PGC3139145 | S2 | 1225.1513 | 1.0184 | 5574.0624 | 4.6296 |
| 21 | PGC3140056 | S2 | 1233.8729 | 1.0072 | 5102.4209 | 4.1618 |
| 21 | PGC3139925 | S2 | 1636.3174 | 1.3347 | 6028.1049 | 4.9129 |
| 21 | 2MASXJ13514417+6541078 | S2 | 1174.2451 | 1.0036 | 7609.4511 | 6.4983 |
| 21 | PGC2821597 | S2 | 1334.0728 | 1.0864 | 11068.7645 | 9.0063 |
| 21 | PGC3086467 | S2 | 1253.2514 | 1.0222 | 5508.7506 | 4.4896 |
| 21 | SDSSJ165641.98+632307.7 | S1.8 | 1384.2014 | 1.1100 | 13785.4601 | 11.0460 |
| 21 | PGC2648277 | S2 | 1385.6002 | 1.1076 | 8188.7114 | 6.5405 |
| 21 | PGC3140013 | S2 | 1259.7947 | 1.0078 | 5271.3237 | 4.2137 |
| 21 | PGC3139201 | S2 | 1298.7319 | 1.0365 | 4320.0357 | 3.4450 |
| 21 | PGC2639903 | S2 | 1257.0182 | 1.0072 | 5080.5115 | 4.0677 |
| 21 | 2MASXJ17043832+5946593 | S2 | 1308.8099 | 1.0429 | 7517.0653 | 5.9849 |
| 21 | PGC2651330 | S2 | 1260.9867 | 1.0072 | 5119.4402 | 4.0857 |
| 21 | PGC2636237 | S2 | 1262.5036 | 1.0076 | 7481.6449 | 5.9662 |
| 21 | PGC2656178 | S2 | 1275.9912 | 1.0232 | 5127.8919 | 4.1089 |
| 21 | PGC3137681 | S2 | 1254.7837 | 1.0038 | 57562.9797 | 46.0136 |
| 21 | PGC2661814 | S2 | 1266.0355 | 1.0088 | 5345.0341 | 4.2556 |
| 21 | PGC3139163 | S2 | 1261.7010 | 1.0053 | 4708.4507 | 3.7488 |
| 21 | PGC3137995 | S2 | 1330.0737 | 1.0615 | 4417.7238 | 3.5229 |
| 21 | PGC2640097 | S2 | 1442.5031 | 1.1795 | 5545.6027 | 4.5307 |
| 21 | PGC3138820 | S2 | 1285.3054 | 1.0266 | 4496.1313 | 3.5883 |
| 21 | PGC3137399 | S2 | 1255.2340 | 1.0010 | 4485.2288 | 3.5739 |
| 21 | PGC2600291 | S2 | 1368.0013 | 1.0918 | 4636.3146 | 3.6972 |
| 21 | PGC2647147 | S2 | 1322.2314 | 1.0595 | 4690.0410 | 3.7550 |
| 21 | PGC3138144 | S2 | 1542.5982 | 1.2460 | 5336.0116 | 4.3067 |
| 21 | PGC3139048 | S2 | 1259.0262 | 1.0016 | 4340.0453 | 3.4500 |
| 21 | PGC059581 | S2 | 1283.9369 | 1.0280 | 4632.8301 | 3.7063 |
| 21 | PGC3139537 | S2 | 1282.3885 | 1.0218 | 6082.4650 | 4.8427 |
| 21 | PGC2629563 | S2 | 1191.4304 | 1.0029 | 10610.4450 | 8.9238 |
| 21 | PGC3139985 | S2 | 1389.2049 | 1.1140 | 5664.5821 | 4.5389 |
| 21 | PGC2677795 | S2 | 1272.8546 | 1.0191 | 3982.2741 | 3.1858 |
| 21 | SDSSJ172436.53+633724.6 | S2 | 1254.2066 | 1.0010 | 5395.1321 | 4.3023 |
| 21 | PGC2596729 | S2 | 1261.2134 | 1.0058 | 4855.1715 | 3.8687 |
| 21 | PGC3137966 | S2 | 1244.0612 | 1.0000 | 4261.8027 | 3.4231 |
| 21 | PGC2816183 | S1.8 | 1233.2901 | 1.0837 | 3903.1294 | 3.4268 |
| 21 | PGC2669339 | S2 | 1378.7738 | 1.1048 | 4981.4020 | 3.9883 |
| 21 | PGC3137651 | S2 | 1249.4810 | 1.0183 | 11321.2279 | 9.2192 |
| 21 | PGC3138317 | S2 | 1256.7295 | 1.0022 | 4798.9699 | 3.8239 |
| 21 | PGC060005 | S2 | 1301.6341 | 1.0372 | 4274.1252 | 3.4030 |
| 21 | PGC2602568 | S2 | 1254.0344 | 1.0008 | 3895.4847 | 3.1064 |
| 21 | 2MASXJ17160586+6344410 | S2 | 1480.5579 | 1.1797 | 4665.1512 | 3.7143 |
| 21 | PGC059917 | S2 | 1277.2546 | 1.0169 | 7741.3167 | 6.1586 |
| 21 | PGC2642561 | S2 | 1309.9200 | 1.0438 | 6184.5384 | 4.9240 |
| 21 | PGC3138088 | S2 | 1260.8903 | 1.0218 | 8466.2068 | 6.8552 |
| 21 | PGC3139171 | S2 | 1286.6196 | 1.0285 | 6851.0455 | 5.4721 |
| 21 | PGC2659173 | S2 | 1353.7274 | 1.0778 | 4512.7109 | 3.5901 |
| 21 | PGC3140009 | S2 | 1261.2412 | 1.0010 | 253394.4697 | 200.9472 |
